step,output_entropy,fragmentation,effective_modes,kl_from_uniform,energy_in,energy_out,energy_lost,throughput_mean,active_area,mean_age,n_replicating,regime,regime_name,seed,sweep_param,sweep_value
149,3.985593533922422,640,15.841022259623495,0.014406466077577933,100.0,43.77527423841656,56.2247257615835,1.7293268435252849,408,64.40914419695193,0,2,persistent,3,E_in,100.0
150,3.9855030611668547,640,15.84002888544732,0.014496938833145276,100.0,43.8299200841684,56.17007991583166,1.731769489800212,407,64.77868852459017,0,2,persistent,3,E_in,100.0
151,3.9862012067636123,640,15.847696010012207,0.013798793236388197,100.0,43.617606984595255,56.38239301540479,1.7259125859481508,411,64.93529411764706,0,2,persistent,3,E_in,100.0
152,3.986035208834364,640,15.845872663214953,0.013964791165636151,100.0,43.58241085827423,56.41758914172584,1.7243031117720042,410,65.70435806831567,0,2,persistent,3,E_in,100.0
153,3.985903837217836,640,15.844429805874094,0.01409616278216453,100.0,43.699669463314386,56.30033053668569,1.7258696445882094,409,65.98122065727699,0,2,persistent,3,E_in,100.0
154,3.985853711405374,640,15.843879307607077,0.01414628859462554,100.0,43.69913498942449,56.30086501057556,1.7246751008146666,408,66.81786133960047,0,2,persistent,3,E_in,100.0
155,3.9848960027122056,640,15.83336510662307,0.015103997287794688,100.0,43.596184325637736,56.403815674362335,1.720627269184384,404,67.13089622641509,0,2,persistent,3,E_in,100.0
156,3.9854509619768628,640,15.839456874211232,0.014549038023137568,100.0,43.52491052255877,56.47508947744127,1.7192833100262033,406,67.5478158205431,0,2,persistent,3,E_in,100.0
157,3.9857802581916344,640,15.843072654645507,0.014219741808365268,100.0,43.56226803134241,56.43773196865764,1.7193977913719667,407,67.83372641509433,0,2,persistent,3,E_in,100.0
158,3.984586679880259,640,15.82997069810814,0.015413320119740927,100.0,43.407646825391666,56.59235317460843,1.716432471133352,404,67.91824644549763,0,2,persistent,3,E_in,100.0
159,3.984663403832909,640,15.830812574030368,0.015336596167090589,100.0,43.25614368194984,56.7438563180502,1.7134599600826028,403,68.56666666666666,0,2,persistent,3,E_in,100.0
160,3.985674007726728,640,15.84190589950842,0.014325992273272033,100.0,43.5562874592997,56.44371254070032,1.7183398195623278,408,68.05785123966942,0,2,persistent,3,E_in,100.0
161,3.986777141367774,640,15.854023791242836,0.0132228586322265,100.0,43.643860620472054,56.356139379527995,1.7193971082410553,411,67.96348645465254,0,2,persistent,3,E_in,100.0
162,3.9878454076581487,640,15.865767500504354,0.012154592341850255,100.0,43.59065915560265,56.409340844397406,1.719915698028808,415,68.30070754716981,0,2,persistent,3,E_in,100.0
163,3.987873940892752,640,15.866081292490978,0.01212605910724774,100.0,43.378979280266556,56.6210207197335,1.7167749184390966,414,68.61611374407583,0,2,persistent,3,E_in,100.0
164,3.9878441012785197,640,15.865753133846466,0.012155898721480478,100.0,43.40200753557061,56.59799246442946,1.7172724157532082,414,69.40236686390533,0,2,persistent,3,E_in,100.0
165,3.9879926021756242,640,15.86738632712023,0.012007397824375574,100.0,43.42770966770462,56.572290332295466,1.717729692087177,413,69.72307692307692,0,2,persistent,3,E_in,100.0
166,3.9882272148636058,640,15.869966909129857,0.011772785136394064,100.0,43.348703186954864,56.651296813045185,1.7169461591009585,412,70.35349940688019,0,2,persistent,3,E_in,100.0
167,3.988665990790172,640,15.874794276141083,0.011334009209828588,100.0,43.35422047078738,56.645779529212696,1.7177602658304014,414,70.59715639810426,0,2,persistent,3,E_in,100.0
168,3.9886099516147,640,15.87417765718886,0.011390048385299827,100.0,43.44350931119978,56.55649068880028,1.7174119883500476,413,70.84852071005918,0,2,persistent,3,E_in,100.0
169,3.988021473519246,640,15.867703869867647,0.011978526480754807,100.0,43.591168702492496,56.40883129750755,1.720794506442492,410,71.11438679245283,0,2,persistent,3,E_in,100.0
170,3.988016870841331,640,15.867653246685608,0.01198312915866908,100.0,43.68510590644951,56.31489409355054,1.7245722985954437,411,71.31294117647059,0,2,persistent,3,E_in,100.0
171,3.9874770018323806,640,15.86171654393899,0.01252299816761929,100.0,44.044229869221994,55.95577013077804,1.7304558839826412,409,70.69544924154026,0,2,persistent,3,E_in,100.0
172,3.9867780116309506,640,15.854033354717362,0.013221988369049885,100.0,44.17420675542451,55.825793244575564,1.7303968825903515,405,70.70081490104774,0,2,persistent,3,E_in,100.0
173,3.987131930996769,640,15.857923114905143,0.012868069003230932,100.0,44.28391293477495,55.71608706522508,1.7318022705013383,405,71.21138211382114,0,2,persistent,3,E_in,100.0
174,3.9870136290126617,640,15.856622807633231,0.012986370987338815,100.0,44.35135949713919,55.64864050286086,1.733322573467913,403,70.89675174013921,0,2,persistent,3,E_in,100.0
175,3.9877112926734486,640,15.864292664724822,0.012288707326551775,100.0,44.41391873911918,55.58608126088086,1.7343537436566692,406,70.08208092485549,0,2,persistent,3,E_in,100.0
176,3.987721361191449,640,15.864403381452261,0.012278638808551158,100.0,44.24593838405936,55.7540616159407,1.7318216599363723,405,70.41114982578397,0,2,persistent,3,E_in,100.0
177,3.9873430518447734,640,15.860243898617325,0.012656948155226978,100.0,44.34711037986003,55.652889620139995,1.7341050437469334,403,70.74739281575899,0,2,persistent,3,E_in,100.0
178,3.9882317068702196,640,15.870016322280428,0.011768293129780168,100.0,44.30576504649925,55.694234953500796,1.733947714026084,407,70.98148148148148,0,2,persistent,3,E_in,100.0
179,3.9880647844807218,640,15.868180239306444,0.011935215519277325,100.0,44.039312646189146,55.960687353810904,1.7308760208085505,407,71.41511627906976,0,2,persistent,3,E_in,100.0
180,3.9879550559011085,640,15.86697338226792,0.012044944098892015,100.0,44.01223077028521,55.98776922971485,1.7305065335706475,407,71.81860465116279,0,2,persistent,3,E_in,100.0
181,3.9873089421161603,640,15.859868918316906,0.01269105788383968,100.0,43.95631090506644,56.04368909493362,1.7283949532504508,404,71.9976717112922,0,2,persistent,3,E_in,100.0
182,3.9873413285748516,640,15.860224953889455,0.012658671425149697,100.0,43.9180725640817,56.08192743591835,1.7291819332459344,404,72.56643356643356,0,2,persistent,3,E_in,100.0
183,3.987351782853059,640,15.860339883101911,0.012648217146940567,100.0,43.928824616950834,56.07117538304922,1.7285848935927433,406,72.77389277389277,0,2,persistent,3,E_in,100.0
184,3.9876526849480776,640,15.863648210286271,0.012347315051921454,100.0,43.961575062947134,56.03842493705296,1.7301504092628197,405,72.88228438228438,0,2,persistent,3,E_in,100.0
185,3.988864181047095,640,15.876975226087934,0.011135818952905354,100.0,44.00669673156622,55.99330326843382,1.7315093883359896,412,72.31162790697674,0,2,persistent,3,E_in,100.0
186,3.9891687236138456,640,15.880327095350689,0.010831276386153676,100.0,44.03769035795191,55.96230964204812,1.7318788925642146,414,71.9349593495935,0,2,persistent,3,E_in,100.0
187,3.989484520233702,640,15.88380357678806,0.010515479766298252,100.0,43.86673749961369,56.13326250038638,1.7280111720612779,416,72.05594405594405,0,2,persistent,3,E_in,100.0
188,3.989306369863409,640,15.88184229550297,0.010693630136591574,100.0,43.91694613623436,56.08305386376569,1.729474487516921,416,72.24447031431897,0,2,persistent,3,E_in,100.0
189,3.9886040741482494,640,15.874112986725656,0.011395925851750803,100.0,43.82044905780637,56.17955094219369,1.7276876548423494,414,73.00816802800466,0,2,persistent,3,E_in,100.0
190,3.989102478817724,640,15.879597928860875,0.010897521182275459,100.0,43.774369150205956,56.22563084979411,1.7246924185325838,416,73.18786464410735,0,2,persistent,3,E_in,100.0
191,3.9884473322017424,640,15.872388433621405,0.011552667798257202,100.0,43.58552102101602,56.41447897898403,1.721122744052686,412,73.45774647887323,0,2,persistent,3,E_in,100.0
192,3.9883272007015274,640,15.871066813739656,0.011672799298472113,100.0,43.725431746328496,56.27456825367157,1.7245904214806076,411,73.59836065573771,0,2,persistent,3,E_in,100.0
193,3.98879074444597,640,15.876167070941246,0.011209255554030385,100.0,43.75168738970768,56.24831261029237,1.7253396096505473,412,73.33684210526316,0,2,persistent,3,E_in,100.0
194,3.989129346458591,640,15.879893661011444,0.010870653541408221,100.0,44.027672527850214,55.972327472149814,1.7296169253131999,415,72.98839907192576,0,2,persistent,3,E_in,100.0
195,3.9892167262320926,640,15.880855488351049,0.010783273767907307,100.0,44.07759726971011,55.92240273028995,1.7306556943267348,415,73.07175925925925,0,2,persistent,3,E_in,100.0
196,3.989345037435209,640,15.882267971401038,0.01065496256479121,100.0,43.98060073284697,56.0193992671531,1.7276213096429425,416,73.38933951332561,0,2,persistent,3,E_in,100.0
197,3.9889319637282776,640,15.877721197482575,0.011068036271721555,100.0,43.93741992249652,56.06258007750355,1.7268117989244927,415,74.09639953542393,0,2,persistent,3,E_in,100.0
198,3.989599142911768,640,15.885065601248938,0.010400857088232233,100.0,43.82321378301925,56.17678621698079,1.7228958997946335,419,73.79883720930232,0,2,persistent,3,E_in,100.0
199,3.989380248423715,640,15.88265560507524,0.01061975157628504,100.0,43.857600253859836,56.142399746140214,1.7227302249364296,419,73.87093023255814,0,2,persistent,3,E_in,100.0
200,3.9896309914965293,640,15.885416279963572,0.010369008503470094,100.0,43.962776552540696,56.03722344745937,1.7242849427228994,420,73.49478563151796,0,2,persistent,3,E_in,100.0
201,3.9893272166313336,640,15.882071787851144,0.010672783368666668,100.0,44.22917876622829,55.77082123377175,1.7294826950649564,418,73.47695852534562,0,2,persistent,3,E_in,100.0
202,3.989282879084122,640,15.881583700440157,0.010717120915877534,100.0,44.32709101406108,55.67290898593896,1.7296682739171456,418,73.99655172413793,0,2,persistent,3,E_in,100.0
203,3.9901414375490933,640,15.891037760907478,0.009858562450905651,100.0,44.49935314389403,55.50064685610605,1.7322070550223607,423,74.18057142857143,0,2,persistent,3,E_in,100.0
204,3.989999861870232,640,15.889478405666157,0.010000138129768275,100.0,44.577402816780875,55.42259718321918,1.7317353702027265,421,74.24059293044469,0,2,persistent,3,E_in,100.0
205,3.9901548120399912,640,15.891185079307425,0.009845187960008366,100.0,44.6836436787254,55.31635632127466,1.7348305157347514,423,74.45970488081726,0,2,persistent,3,E_in,100.0
206,3.9904789454034084,640,15.894755786763598,0.009521054596591923,100.0,44.59138528016682,55.408614719833224,1.734675777633635,425,74.07727272727273,0,2,persistent,3,E_in,100.0
207,3.990566925803736,640,15.895725132036748,0.009433074196263703,100.0,44.64488547540039,55.35511452459964,1.7356051506606476,426,74.61224489795919,0,2,persistent,3,E_in,100.0
208,3.9901292909644193,640,15.89090396892948,0.00987070903558012,100.0,44.727984499425006,55.27201550057505,1.7374392024187577,423,75.02944507361268,0,2,persistent,3,E_in,100.0
209,3.9902065932509228,640,15.891755455963978,0.009793406749077603,100.0,44.64586004778167,55.35413995221839,1.7378474786278928,423,75.3061224489796,0,2,persistent,3,E_in,100.0
210,3.98995106312356,640,15.888940957698269,0.010048936876440883,100.0,44.57808532510705,55.421914674893,1.7361852273846625,421,74.83863636363637,0,2,persistent,3,E_in,100.0
211,3.989614003425682,640,15.885229226580337,0.010385996574317706,100.0,44.64444507391927,55.355554926080785,1.736845207690574,420,75.30079455164585,0,2,persistent,3,E_in,100.0
212,3.9900387064492855,640,15.889906235797937,0.009961293550714297,100.0,44.68860235701146,55.3113976429886,1.7395668906537127,423,75.70294784580499,0,2,persistent,3,E_in,100.0
213,3.989939250325989,640,15.888810859465867,0.010060749674010487,100.0,44.84954207784527,55.150457922154786,1.7445216275880329,425,75.39797068771139,0,2,persistent,3,E_in,100.0
214,3.9903851336770124,640,15.893722258568316,0.009614866322987976,100.0,44.97085736440225,55.02914263559782,1.746477187599819,427,75.70786516853933,0,2,persistent,3,E_in,100.0
215,3.990673844775932,640,15.89690321716514,0.009326155224067496,100.0,44.945741910292654,55.054258089707396,1.7475872665247607,428,75.82657657657657,0,2,persistent,3,E_in,100.0
216,3.9910862971836996,640,15.90144863609425,0.008913702816300977,100.0,45.06205114978465,54.93794885021541,1.7488229798288117,431,76.27609427609427,0,2,persistent,3,E_in,100.0
217,3.9911410299789924,640,15.902051914831521,0.00885897002100738,100.0,45.27937374168774,54.72062625831231,1.7518743820829425,432,76.21763392857143,0,2,persistent,3,E_in,100.0
218,3.9917819568645676,640,15.90911807683944,0.008218043135432052,100.0,45.352082840097424,54.64791715990262,1.7545216171267073,435,76.21380846325167,0,2,persistent,3,E_in,100.0
219,3.991795780001235,640,15.909270510278779,0.008204219998764733,100.0,45.38422289014654,54.61577710985352,1.7563028154841633,437,76.46607341490545,0,2,persistent,3,E_in,100.0
220,3.991610394380954,640,15.907226307996755,0.00838960561904522,100.0,45.29153787225542,54.708462127744646,1.7555275625513884,437,76.93979933110369,0,2,persistent,3,E_in,100.0
221,3.992211070574724,640,15.913850772157323,0.007788929425275835,100.0,45.32400933189051,54.675990668109556,1.755868936476561,441,77.22246941045606,0,2,persistent,3,E_in,100.0
222,3.9923200575186146,640,15.91505301339717,0.007679942481385212,100.0,45.369440595150564,54.63055940484949,1.7566044475496423,441,77.59399332591768,0,2,persistent,3,E_in,100.0
223,3.992657072533106,640,15.918771220080664,0.007342927466893887,100.0,45.406410391343584,54.59358960865648,1.758767285983297,444,77.59711431742508,0,2,persistent,3,E_in,100.0
224,3.992586256826849,640,15.917989855115755,0.007413743173151698,100.0,45.20981897102831,54.790181028971745,1.7560310544961952,444,78.17391304347827,0,2,persistent,3,E_in,100.0
225,3.992742295059642,640,15.919711597592583,0.0072577049403585135,100.0,45.20318637299059,54.79681362700947,1.7577436983447436,445,78.27201783723523,0,2,persistent,3,E_in,100.0
226,3.9928570777297234,640,15.920978240677696,0.007142922270276485,100.0,45.08514793956305,54.91485206043697,1.7560330255773597,446,78.29608938547486,0,2,persistent,3,E_in,100.0
227,3.9929091849229406,640,15.92155328422311,0.007090815077059189,100.0,45.13482178413106,54.86517821586898,1.756872943720876,446,78.0546265328874,0,2,persistent,3,E_in,100.0
228,3.993216063999817,640,15.924940355730305,0.0067839360001836005,100.0,45.309507109524745,54.69049289047529,1.7596215859117759,449,78.55604883462819,0,2,persistent,3,E_in,100.0
229,3.9937955949243573,640,15.931338692897196,0.00620440507564177,100.0,45.213342680911914,54.78665731908814,1.7570049988047867,455,78.65704772475027,0,2,persistent,3,E_in,100.0
230,3.993459856446962,640,15.927631643991889,0.006540143553037937,100.0,45.126821090220126,54.87317890977995,1.756818776517723,453,78.51612903225806,0,2,persistent,3,E_in,100.0
231,3.993405244026645,640,15.927028723744874,0.006594755973354509,100.0,45.10901528745297,54.890984712547066,1.7569045869684472,453,79.35746102449889,0,2,persistent,3,E_in,100.0
232,3.9932345840374364,640,15.925144787283164,0.006765415962563869,100.0,45.12273414893351,54.877265851066525,1.7563317192517622,452,80.17037861915368,0,2,persistent,3,E_in,100.0
233,3.9935847814342744,640,15.9290108996732,0.006415218565725779,100.0,45.183924932065764,54.81607506793428,1.7561176956356175,454,80.28111111111112,0,2,persistent,3,E_in,100.0
234,3.993986310882827,640,15.933444863139776,0.006013689117172021,100.0,45.252132138330566,54.74786786166947,1.7572046063529794,459,80.12624584717608,0,2,persistent,3,E_in,100.0
235,3.994168784231735,640,15.93546026683651,0.00583121576826497,100.0,45.24925083882917,54.750749161170894,1.7580107576247406,460,80.54535398230088,0,2,persistent,3,E_in,100.0
236,3.9942468404429716,640,15.93632246935839,0.0057531595570280945,100.0,45.49572757506104,54.50427242493903,1.7594191340606067,462,80.21342134213421,0,2,persistent,3,E_in,100.0
237,3.9938894787231876,640,15.932375463123739,0.006110521276812383,100.0,45.40462149686888,54.595378503131194,1.757608663824339,459,80.91169977924945,0,2,persistent,3,E_in,100.0
238,3.9939925543339223,640,15.93351381735131,0.006007445666077277,100.0,45.444553032117184,54.555446967882865,1.7577016572998623,460,81.34729878721059,0,2,persistent,3,E_in,100.0
239,3.993937136220528,640,15.932901776489379,0.006062863779471916,100.0,45.37420526901673,54.62579473098333,1.7571439033865595,457,81.17900552486188,0,2,persistent,3,E_in,100.0
240,3.9940230108245176,640,15.933850190612693,0.005976989175482193,100.0,45.39301307791588,54.60698692208416,1.756275118146629,457,80.82229580573951,0,2,persistent,3,E_in,100.0
241,3.9939178063340224,640,15.932688301630812,0.006082193665976909,100.0,45.40976051838973,54.59023948161033,1.7558896056203435,457,80.780353200883,0,2,persistent,3,E_in,100.0
242,3.993943654118903,640,15.932973759317521,0.006056345881096884,100.0,45.51068003847429,54.48931996152575,1.7562486656386704,457,80.86674008810573,0,2,persistent,3,E_in,100.0
243,3.993869636350966,640,15.932156335767402,0.0061303636490337605,100.0,45.45870111013947,54.54129888986057,1.7552506956192557,458,81.45484581497797,0,2,persistent,3,E_in,100.0
244,3.994000393650355,640,15.933600397115239,0.005999606349644571,100.0,45.45634153011089,54.54365846988916,1.7555368006749632,460,81.51485148514851,0,2,persistent,3,E_in,100.0
245,3.994013183219403,640,15.93374164996491,0.005986816780597211,100.0,45.314650538012025,54.685349461988075,1.752196334427616,459,82.07182320441989,0,2,persistent,3,E_in,100.0
246,3.994309423318021,640,15.93701378837024,0.005690576681978539,100.0,45.49339296197529,54.506607038024775,1.7555413238378,462,82.10109890109891,0,2,persistent,3,E_in,100.0
247,3.9948214060889518,640,15.942670510154704,0.0051785939110484645,100.0,45.68688479116349,54.313115208836564,1.75747654017091,467,81.39890710382514,0,2,persistent,3,E_in,100.0
248,3.9948604608003966,640,15.943102094659002,0.005139539199603891,100.0,45.80606518895328,54.19393481104679,1.7571684383200294,471,80.90206746463548,0,2,persistent,3,E_in,100.0
249,3.994910811090933,640,15.943658521213337,0.005089188909067708,100.0,45.82395736397278,54.17604263602728,1.7573214641305503,470,80.41022850924918,0,2,persistent,3,E_in,100.0
250,3.99539692077239,640,15.949031571246627,0.004603079227609771,100.0,45.824985932934595,54.175014067065476,1.7585096251747185,476,80.73941368078177,0,2,persistent,3,E_in,100.0
251,3.9952086888902603,640,15.946950798590205,0.004791311109739526,100.0,45.79798831992017,54.2020116800799,1.758568410694474,473,81.39173014145811,0,2,persistent,3,E_in,100.0
252,3.994786899974264,640,15.942289200853217,0.005213100025736394,100.0,45.64564047089069,54.35435952910938,1.756192821343385,469,81.84590163934426,0,2,persistent,3,E_in,100.0
253,3.9942077149322195,640,15.93589028633722,0.005792285067781348,100.0,45.582208859378056,54.417791140621986,1.754934176359518,466,82.11610076670317,0,2,persistent,3,E_in,100.0
254,3.9941510946857104,640,15.93526487604244,0.0058489053142903764,100.0,45.6384530133101,54.36154698668997,1.756321211889006,465,82.95837897042716,0,2,persistent,3,E_in,100.0
255,3.9941986762656088,640,15.935790446284988,0.005801323734391645,100.0,45.68106523705785,54.31893476294219,1.7556023958737206,465,82.74835886214441,0,2,persistent,3,E_in,100.0
256,3.994074460490288,640,15.934418436750278,0.005925539509711874,100.0,45.59966789610451,54.40033210389556,1.7535908600135373,465,82.33333333333333,0,2,persistent,3,E_in,100.0
257,3.9943246278579716,640,15.937181749188591,0.005675372142029258,100.0,45.708530380201765,54.291469619798285,1.7536107377107624,467,82.46498905908096,0,2,persistent,3,E_in,100.0
258,3.993954169626848,640,15.933089891915197,0.006045830373151546,100.0,45.56888185721267,54.43111814278737,1.7500055875654508,462,82.16153846153846,0,2,persistent,3,E_in,100.0
259,3.9936664840774383,640,15.92991301627367,0.006333515922562295,100.0,45.703778780349005,54.29622121965105,1.752870993735148,460,82.34501642935378,0,2,persistent,3,E_in,100.0
260,3.993804203703549,640,15.931433757884838,0.0061957962964509575,100.0,45.641160008027356,54.3588399919727,1.7513943578956832,459,82.4923245614035,0,2,persistent,3,E_in,100.0
261,3.9940702189250805,640,15.934371589167398,0.0059297810749195205,100.0,45.703723385010036,54.296276614990006,1.7506477544179984,462,82.56673960612692,0,2,persistent,3,E_in,100.0
262,3.9938459612559165,640,15.931894886043123,0.006154038744083955,100.0,45.8126544542838,54.187345545716255,1.7510788291549366,460,82.93989071038251,0,2,persistent,3,E_in,100.0
263,3.9935831342776287,640,15.928992713181646,0.0064168657223713545,100.0,45.833381311811706,54.166618688188365,1.750534822637697,458,83.36761487964989,0,2,persistent,3,E_in,100.0
264,3.9939373163149483,640,15.932903765424546,0.006062683685051726,100.0,45.87972527022802,54.12027472977205,1.7510780976873896,462,83.26419213973799,0,2,persistent,3,E_in,100.0
265,3.993571951477752,640,15.928869242841527,0.006428048522247935,100.0,45.77663701459116,54.22336298540889,1.749693955850345,459,83.6670317634173,0,2,persistent,3,E_in,100.0
266,3.9935297578731883,640,15.9284033879222,0.006470242126812693,100.0,45.88549209615094,54.11450790384912,1.7497410266539506,458,83.23497267759562,0,2,persistent,3,E_in,100.0
267,3.993192333371725,640,15.924678411439794,0.006807666628275064,100.0,46.00549751841509,53.994502481584966,1.7511265193142496,457,82.54089422028353,0,2,persistent,3,E_in,100.0
268,3.993300974657301,640,15.925877654958914,0.00669902534269886,100.0,46.230289867464286,53.769710132535764,1.753695007568583,459,82.28169014084507,0,2,persistent,3,E_in,100.0
269,3.9936685901726143,640,15.929936271318219,0.006331409827385486,100.0,46.19704116814802,53.802958831852024,1.752837201461084,461,82.1409978308026,0,2,persistent,3,E_in,100.0
270,3.9939769229885913,640,15.933341181485448,0.00602307701140976,100.0,46.09902466261213,53.900975337387926,1.7520850294675991,463,81.96739130434783,0,2,persistent,3,E_in,100.0
271,3.993801623986119,640,15.93140527053343,0.006198376013880645,100.0,46.05572158296854,53.94427841703154,1.7513453659988556,460,82.0,0,2,persistent,3,E_in,100.0
272,3.9935736482018784,640,15.928887976469833,0.006426351798121472,100.0,46.05102535898386,53.948974641016235,1.7518760274651255,458,81.8202614379085,0,2,persistent,3,E_in,100.0
273,3.9932901810993062,640,15.925758505564069,0.006709818900694074,100.0,46.02596609315525,53.97403390684483,1.7509862308535162,456,81.37186477644492,0,2,persistent,3,E_in,100.0
274,3.992718656570861,640,15.919450756021513,0.007281343429138529,100.0,45.90146292039098,54.0985370796091,1.7484056617228165,453,81.86542669584244,0,2,persistent,3,E_in,100.0
275,3.992729952244128,640,15.919575398869227,0.00727004775587221,100.0,45.86409389235393,54.13590610764613,1.7476370714669205,453,82.34830230010952,0,2,persistent,3,E_in,100.0
276,3.992969222048597,640,15.922215866513675,0.0070307779514033955,100.0,45.927767408108984,54.07223259189107,1.7483098169136981,455,82.60218579234973,0,2,persistent,3,E_in,100.0
277,3.993383807204318,640,15.926792067806725,0.0066161927956815865,100.0,46.04198601572966,53.958013984270416,1.7525614160089453,459,82.89009793253537,0,2,persistent,3,E_in,100.0
278,3.993398585259735,640,15.926955212625684,0.006601414740264815,100.0,46.04428971120713,53.955710288792915,1.7551939580353269,459,82.98803046789989,0,2,persistent,3,E_in,100.0
279,3.9935899670471287,640,15.929068154900252,0.006410032952871184,100.0,46.111855601941144,53.88814439805892,1.7558971472688427,459,82.77173913043478,0,2,persistent,3,E_in,100.0
280,3.993828971870962,640,15.931707270854982,0.0061710281290378935,100.0,46.27828919126438,53.721710808735686,1.7574373445185176,459,82.73781148429036,0,2,persistent,3,E_in,100.0
281,3.993343338714583,640,15.92634531768743,0.006656661285416431,100.0,46.41044211078232,53.58955788921773,1.7586309726180458,456,82.70702702702702,0,2,persistent,3,E_in,100.0
282,3.992716642762479,640,15.919428534623313,0.007283357237521389,100.0,46.34232222102723,53.65767777897281,1.7591334524369047,451,82.8004338394794,0,2,persistent,3,E_in,100.0
283,3.992878579179555,640,15.921215523440974,0.007121420820445014,100.0,46.482575443997916,53.51742455600215,1.7625619536887696,452,82.88648648648649,0,2,persistent,3,E_in,100.0
284,3.993302054599578,640,15.925889576421545,0.006697945400422702,100.0,46.20188955159247,53.79811044840757,1.7579196650455924,456,82.92616720955483,0,2,persistent,3,E_in,100.0
285,3.9936674573708673,640,15.929923763163654,0.0063325426291332525,100.0,46.34445752594734,53.6555424740527,1.7592421417228161,458,83.34344528710726,0,2,persistent,3,E_in,100.0
286,3.9935899791084415,640,15.929068288071482,0.006410020891558434,100.0,46.33369386111447,53.66630613888557,1.7581188394558573,456,83.53036876355749,0,2,persistent,3,E_in,100.0
287,3.993602977378031,640,15.929211805066261,0.006397022621968961,100.0,46.395095796902815,53.60490420309724,1.7583966116783631,457,83.44805194805195,0,2,persistent,3,E_in,100.0
288,3.9933088444344635,640,15.925964529486489,0.006691155565537309,100.0,46.26578489987611,53.73421510012392,1.7564057582203163,455,83.50922909880565,0,2,persistent,3,E_in,100.0
289,3.993769863228565,640,15.931054546425903,0.006230136771435569,100.0,46.22889317952383,53.771106820476234,1.7570610851894983,460,83.53846153846153,0,2,persistent,3,E_in,100.0
290,3.994126654483837,640,15.934994924472248,0.005873345516162542,100.0,46.27868092917042,53.721319070829644,1.7596000487552161,464,83.67027027027027,0,2,persistent,3,E_in,100.0
291,3.9940295689678527,640,15.933922622213244,0.005970431032147724,100.0,46.44342751710914,53.55657248289093,1.7608689832370956,463,83.69504310344827,0,2,persistent,3,E_in,100.0
292,3.9939398021871897,640,15.932931219041697,0.006060197812810218,100.0,46.24666914590797,53.753330854092056,1.7574330954942115,462,84.12121212121212,0,2,persistent,3,E_in,100.0
293,3.994172780391938,640,15.935504406962133,0.005827219608061315,100.0,46.41997874918342,53.58002125081661,1.7594931972689525,464,84.20797413793103,0,2,persistent,3,E_in,100.0
294,3.9943907222284745,640,15.937911898038234,0.005609277771525718,100.0,46.44719323517215,53.55280676482791,1.7591961683567552,466,84.59634015069967,0,2,persistent,3,E_in,100.0
295,3.994247308759668,640,15.936327642487079,0.005752691240331485,100.0,46.43847086711623,53.56152913288382,1.7582091620174334,465,84.52314316469322,0,2,persistent,3,E_in,100.0
296,3.994363726242306,640,15.9376136675658,0.005636273757694647,100.0,46.322366292332184,53.677633707667894,1.7582180847167548,465,84.21058315334773,0,2,persistent,3,E_in,100.0
297,3.994495122507804,640,15.939065282927668,0.005504877492195991,100.0,46.26709927487114,53.73290072512893,1.7575984900549062,467,84.46594594594595,0,2,persistent,3,E_in,100.0
298,3.9945230332859754,640,15.939373647485725,0.005476966714024482,100.0,46.31310270571285,53.68689729428722,1.7570963637537014,467,84.78509719222463,0,2,persistent,3,E_in,100.0
299,3.9943718351520587,640,15.937703247851603,0.005628164847942024,100.0,46.381725840640996,53.61827415935908,1.758725690223868,466,85.21143473570658,0,2,persistent,3,E_in,100.0
0,3.109481947926687,610,8.630726159716515,0.8905180520733126,100.0,27.69255647231916,72.30744352768096,1.4148617069077842,112,0.0,0,2,persistent,4,E_in,100.0
1,3.003754458612531,610,8.020846252514007,0.9962455413874689,100.0,26.811063365361775,73.1889366346383,1.4091009493579687,101,0.9641693811074918,0,2,persistent,4,E_in,100.0
2,3.0445763449188634,610,8.25104211616376,0.9554236550811364,100.0,26.650987351032068,73.34901264896804,1.4124452624179697,102,1.8716216216216217,0,2,persistent,4,E_in,100.0
3,3.1088296140418814,610,8.626824543442265,0.8911703859581188,100.0,26.78508549049817,73.2149145095019,1.4170824449571646,107,2.7674418604651163,0,2,persistent,4,E_in,100.0
4,3.1451489207912626,610,8.846758377453778,0.8548510792087368,100.0,26.940587208680377,73.05941279131969,1.421239520964383,110,3.655844155844156,0,2,persistent,4,E_in,100.0
5,3.175153233356589,610,9.032674577396353,0.8248467666434106,100.0,27.174823416357935,72.82517658364213,1.425377303442484,113,4.474683544303797,0,2,persistent,4,E_in,100.0
6,3.205011718017176,610,9.221565674507056,0.7949882819828242,100.0,27.491769754072926,72.50823024592715,1.4306866091577317,115,5.180428134556575,0,2,persistent,4,E_in,100.0
7,3.285614669058991,610,9.751435883456072,0.7143853309410092,100.0,27.9175570402408,72.08244295975929,1.4380147527525136,124,5.837209302325581,0,2,persistent,4,E_in,100.0
8,3.2965801449695054,610,9.825835899594967,0.7034198550304945,100.0,28.216281709125745,71.78371829087432,1.4443965521530897,125,6.556497175141243,0,2,persistent,4,E_in,100.0
9,3.356821899302167,610,10.24481409030579,0.6431781006978322,100.0,28.48935145771683,71.51064854228326,1.45235944003381,131,7.21978021978022,0,2,persistent,4,E_in,100.0
